Time Index,2013,2014,2015,2016,2017,2018,2019,2020,2021
7834,36.90014,37.22157,22.62975,33.349556,36.386074,19.822145,36.88323,17.843136,48.140106
7835,38.202972,37.74864,23.663576,35.134888,34.622284,18.594503,33.51214,16.145988,46.586082
7836,42.23927,37.693375,22.90904,35.82687,33.808662,16.699873,32.057255,15.61993,49.202972
7837,38.494164,37.75736,24.141079,36.121094,29.62832,16.623228,30.1786,14.81416,49.188156
7838,33.798164,38.078796,22.578024,41.605106,29.214363,18.311602,30.032473,14.885481,52.585274
7839,35.321514,38.32762,27.291529,41.06002,24.782867,20.493826,29.328283,15.353547,45.908463
7840,35.61577,38.82673,24.801119,33.52516,28.186264,20.43627,31.35783,15.640213,49.89409
7841,36.43017,38.520344,26.32597,33.67508,24.156092,24.232618,38.806984,15.861956,51.98217
7842,43.72172,40.181202,29.067003,43.574177,33.784805,30.381748,48.549156,16.154444,53.824512
7843,50.599083,41.22126,30.74518,53.459885,31.17083,29.51078,48.475895,16.535837,57.72264
7844,40.702873,40.835163,24.565151,38.010174,26.417015,24.785402,43.42742,16.693552,50.584217
7845,38.618042,41.054604,23.103298,32.102486,26.71864,25.319506,43.12688,15.741577,49.31813
7846,37.243694,42.56845,24.005674,25.19973,25.421583,22.66233,41.39354,13.604105,47.98574
7847,37.451336,41.884384,22.953352,30.717087,22.362215,18.279528,39.903717,11.342505,46.509613
7848,36.16329,40.14303,21.668566,22.679829,18.765396,18.912384,38.60432,9.690049,44.750206
7849,31.037388,35.379215,22.64482,20.705652,15.2795315,18.017984,38.751072,8.283471,40.468784
7850,29.655752,34.47384,23.0243,21.99153,14.701269,14.128563,37.57048,7.4634542,40.59036
7851,29.523928,34.247986,19.154282,20.85427,13.74954,13.260262,37.228603,7.3662753,41.730038
7852,29.700304,34.44261,21.969223,19.772364,13.9180565,17.332848,37.336555,7.231886,43.48623
7853,30.736696,35.319206,21.516483,22.13674,13.882626,22.356611,37.533127,6.99068,45.232605
7854,33.1496,37.05758,19.975012,23.741932,15.361389,16.764795,38.118267,7.839117,46.625767
7855,34.849846,45.226204,28.870737,23.238272,16.251863,20.303541,39.44793,8.748157,50.98989
7856,36.21176,47.675102,24.07665,26.635542,17.727087,23.147114,39.5834,13.8587265,54.760147
7857,38.77246,49.51255,23.496382,26.199917,19.981049,22.594213,37.107723,14.048822,56.528404
7858,43.276848,51.072323,22.978922,28.725403,25.67701,23.049013,36.0528,15.908117,56.62515
7859,42.288734,50.65309,22.10887,31.681313,26.369495,24.003056,35.323143,16.594917,55.406593
7860,41.256645,50.215496,21.733232,30.553814,24.811787,21.241938,32.395718,17.1496,54.996796
7861,40.672882,48.743797,21.30538,29.414146,24.394934,18.254953,30.008068,18.244371,56.172325
7862,40.386898,47.968468,21.06423,29.310644,24.084743,14.046606,27.270674,19.224297,63.859943
7863,40.299736,47.84407,20.803429,32.46756,23.246939,14.8031845,26.45856,19.559483,63.93468
7864,40.91266,48.110016,21.657862,29.276798,22.969576,16.556604,27.28287,19.598804,62.79124
7865,340.70224,46.758217,22.578192,32.378384,20.722834,15.48682,30.192566,18.922285,66.03212
7866,999.40765,49.159107,24.143633,37.252155,21.160088,27.01943,32.432957,18.641804,75.64311
7867,1002.5501,55.037445,24.475454,35.57683,19.757002,27.021494,30.244503,18.93902,81.151985
7868,1001.50146,54.774643,24.159334,29.819542,17.178339,16.633528,26.571218,17.61857,65.12784
7869,995.54095,51.828434,23.97072,29.523724,16.851284,16.289804,23.748508,16.168674,60.012344
7870,993.166,49.243164,21.3565,29.124546,14.793285,16.106695,24.908705,15.423691,55.005093
7871,693.06006,46.006607,20.939905,28.205194,13.35046,16.185019,21.582294,15.096943,50.933334
7872,688.30505,40.8341,20.729181,26.98996,9.723567,16.625696,21.460081,13.4066515,46.17238
7873,690.3115,32.032032,21.069355,22.928925,8.46049,18.764357,25.407347,10.275534,41.059723
7874,690.1169,31.136103,18.791925,15.56611,8.23369,19.638926,26.84432,11.275823,39.40164
7875,691.1845,30.769491,18.169325,15.499519,8.453016,20.10573,27.60555,11.847553,38.650047
7876,691.3043,31.373913,17.837168,16.209734,9.564836,17.740143,28.978346,12.660767,40.95439
7877,691.82117,33.455017,17.222464,17.445057,9.914958,17.43609,29.181787,15.944846,43.343445
7878,696.0723,40.476162,23.556204,17.68342,10.960844,23.9157,30.414038,18.649343,42.30022
7879,996.86053,47.987514,22.529953,27.504173,15.470064,21.838024,33.98058,21.001028,48.026154
7880,995.60315,50.57209,20.808662,31.157328,16.76023,21.31119,34.57629,22.43418,50.16172
7881,994.5705,54.1926,23.14881,33.710983,22.620499,21.32384,34.279133,22.150993,49.82457
7882,998.71716,53.263554,22.65169,34.30986,25.696716,20.532417,37.418224,30.943151,53.66518
7883,1000.29895,47.47065,21.387705,35.33556,24.996529,17.942656,37.880405,33.690594,52.603523
7884,996.47076,45.29872,19.924006,33.86926,25.112717,17.870789,38.06693,28.387764,54.916107
7885,994.56165,43.705128,21.07821,33.744267,27.824978,17.251482,39.60487,24.873878,54.019543
7886,992.87103,42.24822,22.238264,34.0634,29.314144,16.23694,44.99815,24.624407,51.81475
7887,993.4759,39.219936,23.297888,32.863766,29.824917,15.249958,44.660233,24.560986,50.680824
7888,993.6579,36.24864,23.977621,32.77845,29.957808,15.70643,50.505386,23.828856,55.378918
7889,994.4823,35.424328,24.127108,32.30278,27.506172,16.970434,50.20843,22.554953,59.781773
7890,996.13403,42.898315,26.638126,47.63875,28.865343,19.858335,49.414825,35.16096,66.47391
7891,1004.031,46.813255,26.759829,55.62078,28.71031,25.352903,39.296925,20.302881,68.64151
7892,997.24207,49.171375,23.46053,50.20194,26.557041,27.066097,35.18607,20.897348,64.920784
7893,978.908,46.714184,22.296404,39.83985,25.048553,29.693773,28.705166,18.540976,62.186916
7894,983.7573,38.382244,21.423895,29.348068,24.939436,26.874968,24.072554,19.598778,61.4953
7895,685.92114,36.69967,21.554512,33.1966,23.196922,25.978891,20.387129,17.222689,58.70334
7896,682.52295,35.448204,21.845963,25.9304,21.993755,22.895792,17.310905,15.139158,57.344944
7897,687.96826,30.965397,22.478544,21.758478,19.808271,20.72886,21.403234,9.218361,52.583073
7898,686.66797,30.747303,19.311861,23.063622,19.78535,19.86437,21.954485,11.916169,51.622246
7899,689.9249,30.955093,17.960234,22.588732,19.42202,20.15872,23.929401,8.248917,49.985905
7900,686.06934,33.207565,17.588987,20.53339,20.048014,19.385622,26.305328,7.8168554,49.217674
7901,686.2637,33.71066,17.842663,22.982515,20.487223,21.358572,28.33401,9.604173,49.86331
7902,690.5305,36.260212,16.63013,24.950863,22.539257,26.74209,29.371576,10.100771,50.822983
7903,700.51086,46.376396,23.319956,25.312895,23.214321,32.78124,31.249311,15.791734,53.02645
7904,995.524,47.64534,22.087738,26.317411,23.645664,37.164722,35.975002,14.316131,59.02597
7905,993.20526,55.761597,21.658533,25.11666,24.930813,33.238358,35.534348,19.146793,53.485863
7906,699.2603,53.005127,25.694027,25.730122,26.10722,31.99701,32.98627,20.917852,53.92214
7907,698.74097,47.753006,24.60824,29.066452,26.601147,30.611258,31.174528,18.261742,54.130684
7908,699.7461,46.79049,22.891733,29.016918,26.646528,29.606524,29.840485,18.05397,54.041695
7909,694.7423,45.9678,22.081417,26.940449,27.59182,29.019255,34.797283,25.423426,53.1747
7910,685.1922,46.328743,22.752867,25.424355,31.085644,28.865423,36.790707,26.325686,52.3677
7911,686.39496,46.583153,23.478098,28.402185,31.974548,28.438765,36.78721,22.92679,52.474075
7912,684.75073,46.45975,23.994905,23.770132,30.130087,28.216364,39.76345,30.762655,52.999474
7913,691.37036,45.99967,21.59258,28.848782,28.575756,29.37113,43.645992,33.948887,54.2922
7914,700.2089,48.481598,24.470938,34.698875,35.0184,33.767033,42.75779,41.157616,64.18741
7915,708.14886,51.60868,23.946985,34.770645,26.779324,39.66655,39.45816,25.940409,55.39315
7916,698.04553,45.36644,23.074038,27.859032,21.943327,30.562126,38.750095,23.451075,52.489994
7917,696.23975,45.235237,23.687521,27.94823,21.513693,30.075521,34.238487,19.47679,49.366432
7918,693.5364,43.974,23.270025,26.693048,19.615948,28.180029,31.11997,17.887655,48.127457
7919,690.70844,39.4918,23.198778,26.43189,17.338596,22.942034,27.424921,15.2103615,48.94168
7920,689.17004,35.582176,22.777048,24.461966,18.269663,19.360674,25.084616,12.145318,48.717216
7921,691.55066,31.332897,24.965305,19.975645,14.964309,18.84381,25.809278,13.612506,45.06359
7922,691.86365,31.34902,24.096218,14.282361,16.306705,17.403553,24.085443,10.448807,46.619545
7923,691.6253,31.636787,23.67723,14.069599,15.454203,16.363333,23.396597,8.418606,47.40187
7924,691.76306,32.47243,24.275757,14.588487,14.984775,19.421343,25.28504,8.24168,47.952682
7925,692.899,33.35354,23.715893,15.428405,18.332628,26.794939,25.77316,9.032337,47.566463
7926,700.39954,34.877827,23.482584,15.407279,20.936462,22.450739,27.40051,9.36749,48.86494
7927,1000.4548,41.350975,22.981985,15.372651,21.195915,30.447733,31.648333,10.70689,49.07459
7928,1007.94946,45.13487,22.843225,15.660863,23.761513,34.437782,34.199257,14.886609,50.960186
7929,1004.6599,47.17373,22.66699,24.78959,27.740961,27.176378,36.556934,16.659918,51.47878
7930,986.9164,49.47326,24.67067,26.354794,29.21244,27.50363,36.919823,16.290606,52.367695
7931,986.5884,49.436188,25.771082,26.756504,28.5083,25.607023,35.95242,14.63875,55.871292
7932,987.251,47.382015,26.31201,25.918694,23.706684,26.333029,34.932877,17.674248,58.568413
7933,452.43124,45.195473,27.263704,25.23089,24.533451,27.39628,35.865303,18.51973,59.308105
7934,451.8638,42.488342,27.035952,25.132807,23.555977,24.49277,36.27892,20.208902,55.206963
7935,448.50528,40.410217,27.58868,25.618332,27.661678,22.247427,36.106323,20.963764,55.833103
7936,451.71463,35.989197,28.881128,26.409294,27.424364,26.132833,38.61923,23.446852,56.047165
7937,448.60416,33.99682,30.443773,26.941223,32.718616,24.393381,39.916668,25.071867,56.5354
7938,456.8818,37.55435,35.104465,28.874294,28.75119,39.09831,42.90378,25.959536,66.3199
7939,654.47876,38.533527,36.690224,30.878353,23.753738,36.43065,44.50412,24.411386,70.2684
7940,654.1797,36.473328,36.041565,32.756775,22.706768,22.650465,41.7588,25.014715,66.34558
7941,647.96423,36.365974,35.03152,34.101715,21.218227,22.111258,40.143955,24.593374,61.94382
7942,462.70578,36.476387,34.904907,34.606827,20.45119,21.46969,38.79392,21.659857,52.699608
7943,41.95282,36.833576,34.047745,32.96251,19.256622,19.513662,37.36449,18.661444,48.88414
7944,36.646294,36.850418,29.36962,29.773928,17.74901,16.954939,32.693268,16.565586,48.577354
7945,36.94102,32.32197,31.951159,26.953278,12.920073,14.051292,32.811996,13.590002,44.04514
7946,33.625168,32.28467,30.834621,26.85336,8.537387,14.131998,32.14603,13.430621,42.317123
7947,30.77711,32.43051,29.79559,26.12734,9.248095,14.112208,31.555237,14.175016,43.220875
7948,32.804123,33.173233,29.306437,25.14678,9.9166355,14.365124,30.67584,15.768549,43.60411
7949,36.081444,33.646294,29.11604,25.46378,10.610928,15.168804,30.958605,17.626616,43.64988
7950,38.352406,34.439125,29.260658,27.035233,16.430658,17.921104,31.822884,18.91733,43.225468
7951,45.919083,35.113594,29.778162,28.210789,19.607365,22.275824,32.690113,20.739801,43.342064
7952,58.464005,35.690857,31.442608,29.273464,20.326614,22.177744,34.158733,20.287344,43.19097
7953,45.782448,37.874146,35.91203,29.606018,21.779194,21.58544,39.092518,19.806852,44.267273
7954,47.166054,38.269703,37.797234,31.38581,23.262627,22.461132,42.44113,19.985506,47.33146
7955,42.086174,35.894585,37.45945,31.402542,23.892117,22.68625,49.83876,20.504255,48.86287
7956,36.063942,34.784107,36.880093,32.036613,24.532936,22.197184,49.486725,20.896503,51.727024
7957,32.626633,34.469353,36.590744,33.02665,26.45224,20.703424,41.91773,20.972195,52.810474
7958,29.747751,34.177734,36.222443,33.165894,27.482677,19.692528,36.76407,20.81561,53.98017
7959,27.630957,33.680145,36.0381,33.04323,28.68528,19.121372,35.855873,21.047064,50.972652
7960,26.811258,33.78307,36.12179,32.673733,29.535019,18.765657,35.68921,21.35612,54.350388
7961,28.387922,34.91608,36.406487,31.982048,26.078602,21.453615,36.805027,21.22603,55.77324
7962,32.694283,37.349525,36.152573,32.459724,25.470057,22.292791,37.37105,24.693495,67.293
7963,34.318504,38.112003,44.79449,46.90589,25.724245,22.217733,36.13812,27.512989,78.01169
7964,33.860588,37.862488,35.82806,43.205906,24.698277,21.626944,37.001106,27.292694,70.10542
7965,33.42312,37.542137,35.828644,32.319763,23.846886,19.41921,39.222084,26.829817,64.48737
7966,32.14859,37.33349,35.433823,27.266737,23.105793,17.345022,41.144024,24.733973,54.440018
7967,31.284903,36.61303,33.701973,28.185507,20.790617,15.075954,40.298077,23.985016,49.97491
7968,31.573572,35.38919,30.143557,22.86884,19.79937,15.064339,37.189594,22.321192,48.954056
7969,28.801321,31.852997,32.09928,19.883003,16.391092,16.262634,38.29263,20.292257,41.962883
7970,29.691456,31.49578,30.333525,14.264887,15.753496,13.501093,33.270794,19.746073,40.39341
7971,30.702267,31.426662,29.81291,15.194568,17.45894,14.338444,32.9871,19.193642,42.45991
7972,31.396803,31.428331,29.72396,22.338535,17.104761,15.433407,31.038706,18.292974,44.18726
7973,32.723515,31.669037,29.845972,25.379051,18.564308,20.655487,31.142462,17.297634,44.746082
7974,35.910408,32.25394,29.889574,29.565174,20.47787,19.655674,31.387941,17.065702,44.965576
7975,35.012848,33.091843,30.73688,35.56537,23.342358,21.821383,36.98061,16.910961,45.777504
7976,35.954437,33.65213,32.95597,36.14075,23.303772,23.13418,36.495144,17.53954,46.66648
7977,36.06491,33.349457,36.073036,33.785843,24.152029,22.078388,31.993608,16.833763,43.915577
7978,35.45706,33.90649,37.536552,34.71898,29.703655,23.790386,33.775898,16.40993,45.676445
7979,33.298176,34.56463,37.070435,33.658554,31.23171,24.28869,36.978317,16.169107,45.04986
7980,31.326757,34.904476,36.509167,35.475853,31.015205,23.048933,33.244354,14.354277,47.108826
7981,30.091208,35.02015,35.965088,41.87136,31.885105,22.122667,28.881292,13.580609,48.39888
7982,27.450836,34.95859,35.52159,41.568554,29.617416,23.6018,27.68395,13.461812,50.58211
7983,26.905386,34.968372,35.41771,37.196465,29.797838,25.468954,28.395296,13.697166,47.650677
7984,27.193676,35.321808,35.80465,37.50027,29.10474,24.724052,29.54006,14.133348,51.400356
7985,28.571419,36.323715,36.606075,38.121506,26.662159,26.216776,29.67144,15.67481,52.098984
7986,31.60156,38.129944,37.509182,48.34056,28.43697,30.455578,30.329622,19.985914,66.118416
7987,30.714228,38.79892,49.239162,56.62639,30.14602,31.093454,30.193195,20.91173,61.5652
7988,28.574787,38.726006,55.459282,41.023567,23.931252,25.005928,29.852503,19.376772,49.12202
7989,28.044062,38.49677,36.054924,37.351532,22.432308,24.855537,29.560934,17.713995,44.241795
7990,27.69739,38.01052,35.23944,28.348204,21.965473,21.50517,27.425283,16.31394,41.113014
7991,27.16953,37.3517,32.257336,29.820866,21.159729,15.855608,24.461302,13.92855,40.42578
7992,25.947737,36.414276,25.750656,23.06483,19.378727,15.43401,23.688463,13.312276,36.348362
7993,22.52432,32.253967,30.351868,20.009157,18.208092,14.246941,21.81916,10.692144,29.201008
7994,22.9198,31.881044,25.162489,20.427528,18.412167,9.854591,25.581762,10.98056,31.25028
7995,23.220842,31.951706,28.026634,17.07991,18.646408,10.653396,26.09625,11.138921,33.798813
7996,23.82936,31.865765,30.93337,15.93279,18.550268,13.7206955,25.935537,12.802411,35.941193
7997,24.679953,31.953201,33.808308,25.280558,19.1871,17.941656,26.380735,15.203873,39.671757
7998,26.007761,32.381207,40.185844,29.360239,22.45858,13.24276,27.328382,17.372427,43.199978
7999,27.123888,32.792885,49.722298,33.962627,24.735626,16.483536,27.25217,24.031172,50.405815
8000,27.814066,33.83629,44.88678,33.59131,23.88142,20.154528,28.181898,27.802301,51.344673
8001,30.011019,34.01181,41.92152,31.80878,25.255745,19.18008,28.901163,27.90151,48.927177
8002,31.106316,35.140965,41.179077,36.545975,28.684528,21.622992,28.75628,28.722519,44.836567
8003,30.122225,36.072163,39.014145,34.40534,29.349453,19.866726,27.945555,28.1847,44.88221
8004,28.593212,38.386627,37.21335,34.399677,29.39792,19.059809,28.7281,27.052696,43.996227
8005,27.905046,41.670837,34.484207,32.946537,31.522522,19.92617,34.540768,26.043911,46.43556
8006,27.96469,42.996742,33.814056,32.943726,35.352562,17.417847,30.809324,25.118484,45.380028
8007,28.499767,43.572758,31.475948,33.220802,34.425262,17.048677,29.435465,23.529938,49.469376
8008,29.091608,44.16591,32.82588,33.584118,31.114145,20.066902,28.768026,22.331886,51.047974
8009,29.544922,43.434395,33.757774,36.112553,28.40017,17.890574,29.732979,22.990116,52.960526
8010,30.925684,45.885998,41.511963,48.712887,31.57457,29.4256,35.161167,29.38786,72.54349
8011,31.24191,50.042442,53.924255,51.741013,34.74579,29.36012,34.023617,44.200138,61.08654
8012,29.51906,45.014816,41.53451,45.01302,22.809849,18.926117,29.714375,23.257612,49.074814
8013,28.217365,41.447037,37.30228,38.295174,23.398516,18.210169,29.016813,24.21959,41.984005
8014,27.053349,38.229774,36.072887,32.39972,22.073196,16.875643,28.19031,19.248486,34.82819
8015,26.347904,36.513115,31.877398,31.61186,21.685139,16.496902,26.287672,19.4133,34.44851
8016,25.278055,35.56397,24.985575,27.697203,21.1261,16.067719,22.657457,21.636383,34.887917
8017,23.44005,31.92519,30.080702,24.688663,19.522429,14.713758,19.953077,24.77488,29.848291
8018,23.200369,31.043304,29.107845,21.339226,18.593178,16.207857,20.073359,25.701681,27.57296
8019,23.621325,31.226646,28.749784,22.46786,19.462694,16.769964,21.175858,27.47542,30.41265
8020,24.323975,31.260323,28.98327,23.81866,18.913513,16.615454,22.754206,27.04739,33.333138
8021,25.186474,32.127674,29.950994,26.25173,20.052197,16.99229,23.975218,27.296053,37.454807
8022,25.177382,33.29843,33.1553,30.304672,25.139668,16.036396,24.91165,33.669365,40.487583
8023,25.961252,35.88649,41.187546,33.306404,26.898378,15.744754,31.49843,41.609158,42.544075
8024,26.611185,37.595802,41.61561,33.443024,25.254314,15.611969,33.15616,49.07761,44.22648
8025,27.124775,39.223587,40.02742,32.27801,24.904922,15.237697,30.921732,30.494886,45.677013
8026,27.515789,43.58976,38.49977,36.265068,26.70047,15.672937,29.890703,30.033247,40.483543
8027,28.119047,47.71026,37.212112,33.490204,26.242962,15.552572,28.83685,29.143013,42.480675
8028,27.613886,47.946575,35.198715,32.65046,25.316797,15.424413,28.9191,24.169138,43.123116
8029,27.74928,48.778877,32.843643,31.923576,24.451145,15.695976,29.460403,20.381596,49.273144
8030,28.368254,49.61754,30.637596,31.620438,25.584152,16.115705,29.954422,20.926218,50.27681
8031,28.880693,49.236748,30.433449,32.07906,23.671318,16.686094,29.90561,20.49497,55.167
8032,28.590605,50.760334,31.63397,32.442547,25.354723,17.252048,30.6078,20.266848,59.031525
8033,29.721607,51.09056,34.739334,34.342335,26.403557,17.731274,32.774017,26.193903,70.20772
8034,33.475082,56.12183,38.23606,39.857697,35.606983,20.114656,40.739197,33.398113,85.740524
8035,34.724106,61.96922,36.95151,49.870857,32.611954,21.345999,51.489277,35.32595,70.370415
8036,34.63273,64.10832,36.68961,37.76823,25.109295,19.918352,50.792133,22.94164,62.86952
8037,34.325237,57.23104,37.287296,34.928135,23.737291,18.214897,46.571705,21.430471,44.607796
8038,32.294083,52.13282,36.29761,29.721966,20.695984,17.294544,40.308018,19.488497,40.319527
8039,29.46452,50.72433,31.252398,29.870005,19.101616,16.848505,34.20321,18.316586,38.947227
8040,27.359346,45.330574,25.679064,25.796703,16.763964,16.601727,29.977617,17.830532,38.00603
8041,24.780699,39.910748,36.88826,22.789505,10.392425,15.281359,29.881264,18.006355,32.37186
8042,24.279152,37.925964,34.984993,21.948507,11.279931,15.035324,29.453009,18.356066,32.82325
8043,24.726606,34.45022,33.539978,22.597607,11.316401,15.086624,28.95146,17.837008,34.604717
8044,25.274874,38.43993,32.465282,24.804134,10.966568,15.53973,29.553162,18.02897,35.838814
8045,25.15737,41.399902,34.92382,26.837973,12.45373,16.60065,31.031406,18.746748,35.76827
8046,26.328196,54.518444,38.80632,31.783722,18.3737,18.008196,37.9196,22.26833,37.640152
8047,29.850286,57.761242,41.345936,35.485138,20.680004,21.49065,45.151066,30.885008,42.791553
8048,30.954105,62.436356,41.00356,35.593414,22.234701,24.087473,52.63086,40.920986,45.06209
8049,29.882927,54.139317,39.501907,34.75402,25.744938,25.079506,38.473423,41.210896,42.19063
8050,30.383913,51.982338,36.746628,34.869457,26.243725,25.51053,32.61041,32.783237,39.86074
8051,30.421858,50.29326,35.206722,33.571907,24.685844,25.486542,31.925358,28.795198,43.050297
8052,30.524477,51.49036,34.068756,32.866837,26.612875,25.897528,27.58114,27.367445,43.398827
8053,31.394676,51.62172,32.959248,31.991026,28.651758,26.041897,26.63257,24.84827,48.911186
8054,32.572094,52.496185,32.174072,32.28263,31.790253,26.160421,25.441195,23.787415,44.806515
8055,33.497494,50.162186,31.817518,32.131653,33.934048,25.960016,24.996777,22.934286,46.742744
8056,33.96052,48.68081,32.04574,31.874924,30.6442,25.706287,26.55471,22.310213,47.35936
8057,34.704765,49.85243,34.457123,34.621643,29.735893,25.39776,29.23204,23.165794,49.596504
8058,35.84674,51.034477,38.298424,38.998978,32.302986,29.657293,37.673595,27.17068,62.46564
8059,39.86269,61.05739,39.336388,38.774826,34.49158,28.698408,38.669624,30.236397,52.18158
8060,37.51641,57.22721,42.579464,35.96723,24.99849,25.247332,34.24148,29.168741,42.562126
8061,35.885185,49.33831,41.48629,35.253994,24.911476,24.503695,29.920063,25.746908,38.794605
8062,34.697765,45.018753,37.88644,34.688744,24.15859,22.957638,29.784836,22.401596,35.90059
8063,29.572302,36.69687,36.37294,32.54499,22.395756,21.605444,26.704988,19.665686,33.21389
8064,27.367838,34.870586,35.17632,28.842188,18.644043,20.728195,23.384777,17.778864,30.013521
8065,23.34087,27.537899,37.244152,25.263008,16.87276,18.98034,27.928873,17.234524,26.083494
8066,22.618471,27.91375,34.868523,24.929317,14.817633,18.61722,23.047321,16.85664,27.637035
8067,23.030146,28.200237,34.125893,24.0343,14.9435425,18.776001,25.789536,16.99241,29.428043
8068,23.48358,28.3842,34.90731,23.374994,13.308977,19.208504,28.604313,17.37485,30.99864
8069,23.421392,28.741936,37.115112,25.005005,15.365764,20.378,34.062912,19.241186,31.604364
8070,24.299494,30.06176,39.842213,26.431604,18.523056,24.105116,37.82365,22.003155,37.12986
8071,27.525099,44.290276,44.845306,28.416924,20.507324,28.374416,46.841778,28.044899,41.953712
8072,29.503946,47.578102,54.95778,31.960316,19.017324,29.33416,45.74228,30.254732,44.440956
8073,27.811037,45.160275,38.380615,34.462845,19.21042,28.319216,35.254185,30.54074,44.72462
8074,27.824903,45.768303,35.706936,35.368446,22.46746,27.967468,32.97291,31.054613,45.522655
8075,29.285723,46.106556,34.787468,36.282944,22.259682,28.216097,31.425032,31.184887,45.455082
8076,30.240732,46.471962,33.57263,36.686592,22.93278,28.477064,29.899618,31.622068,45.976597
8077,33.886497,46.004196,33.107594,36.484047,21.481815,28.07458,29.597235,31.110918,52.377926
8078,32.54278,46.771996,31.009851,37.06073,22.48792,27.371885,29.80598,30.462557,51.947205
8079,33.09736,47.13783,31.06473,35.617943,20.86452,26.780336,30.476936,30.41953,49.418602
8080,33.494255,47.42946,32.46112,35.303967,22.345432,26.491446,30.714516,30.524305,51.49247
8081,33.799976,48.57992,33.86484,35.494053,20.005562,27.308626,32.529377,32.71841,53.16091
8082,37.345085,51.691643,36.680504,46.208855,28.049042,30.321531,48.602413,38.757355,68.300125
8083,38.249596,55.322155,37.719036,45.807274,26.743198,33.849968,49.48049,57.299236,58.008736
8084,33.23772,50.975216,36.073742,39.924294,21.923935,29.285286,41.15556,53.108173,47.184414
8085,33.93841,49.88898,35.568832,36.882347,20.805014,28.53241,39.64211,48.35599,43.72045
8086,30.295252,47.431087,33.118412,34.08927,20.509308,26.731993,38.35568,35.076504,39.813683
8087,27.515957,37.9981,27.485903,32.905724,18.009998,22.260347,33.084793,31.801819,37.119244
8088,26.139318,33.641273,25.679125,31.170525,12.470682,20.08993,29.992792,28.084423,33.357697
8089,22.59119,27.602947,25.271952,29.590157,10.159206,16.888899,29.209906,23.321405,29.824808
8090,17.333385,27.862057,25.447939,29.00817,10.407246,17.230528,29.751581,23.728313,26.710138
8091,17.965185,28.191801,25.039845,27.677681,10.409802,18.548048,30.524454,25.312922,30.686598
8092,18.174463,28.42108,26.197668,24.599533,11.408821,20.532661,30.92914,26.037636,32.238964
8093,30.14047,28.656761,27.274452,24.759502,12.575643,22.120703,32.404438,28.767626,31.901953
8094,30.431244,29.07729,35.422115,25.200994,14.187731,26.745092,35.19607,33.939926,32.935966
8095,30.534218,34.488266,41.511745,26.709692,22.175396,31.539118,42.268192,44.72629,33.953682
8096,32.891617,37.360725,39.832123,28.894249,22.99208,36.692593,43.38401,61.4249,34.49167
8097,32.97467,36.074654,36.774185,31.258783,23.02069,26.251509,39.918163,32.031246,36.21996
8098,32.412167,35.983135,35.31205,32.68534,26.366867,29.054602,37.468716,30.063604,37.408905
8099,31.899506,35.173958,34.058067,33.055733,26.215492,26.248697,34.479282,25.82974,39.320107
8100,32.465225,32.88991,29.16515,33.425346,26.07828,26.60531,32.0588,24.891455,41.571068
8101,32.507393,31.675993,23.631235,33.603016,26.084568,24.913227,31.580091,21.083944,45.814316
8102,32.564068,31.383915,22.190409,33.866814,26.607796,23.691004,31.678705,21.47265,46.36643
8103,34.834988,31.52172,21.44876,33.93609,28.814999,22.976263,32.16106,22.665709,50.75021
8104,36.849953,31.782774,20.821352,34.50182,32.025486,24.155804,33.219242,24.445498,53.94532
8105,44.385445,35.141438,22.539217,35.90374,31.802881,27.717047,34.51998,29.67817,56.72242
8106,49.64611,44.868828,27.702547,37.04738,35.198788,35.59973,36.740658,36.46694,79.0193
8107,46.6722,46.41355,29.047716,50.411617,31.55378,30.05222,34.022167,56.61411,67.07948
8108,44.014503,41.184452,26.06373,43.81179,25.66066,31.998106,31.738678,50.122566,61.506653
8109,39.328785,35.54684,25.56602,34.987972,23.429459,32.81156,28.850416,48.9055,51.365585
8110,33.496223,33.33759,25.406923,31.918669,20.89351,29.674599,27.11502,38.518604,44.10676
8111,28.837582,32.942608,25.600407,33.55059,18.234888,27.917751,23.39815,32.377636,40.683422
8112,25.381922,31.780252,26.305126,27.480694,15.701598,22.82207,21.514019,28.167992,37.563553
8113,22.418224,25.837168,25.68989,25.784012,11.842661,26.106482,26.939066,28.911875,31.768408
8114,20.464682,24.59243,25.76176,23.084457,13.502494,26.14492,23.439074,28.591623,31.038397
8115,20.493345,24.967354,25.80876,24.364754,14.098505,23.794233,24.022608,28.672913,30.858358
8116,21.728615,26.620638,25.863422,24.646172,13.699713,23.734068,29.403547,30.442533,28.800152
8117,22.80521,26.865173,25.827467,28.47782,12.859409,27.115133,27.791536,29.372005,25.136808
8118,24.508862,28.90997,25.525671,32.544548,20.013042,29.063932,31.682632,33.63947,26.704802
8119,30.064726,37.828564,27.517557,36.60571,21.931667,48.2996,33.93983,40.66998,28.486893
8120,31.5412,44.154648,29.324766,38.03993,25.237679,45.39817,41.407146,48.034176,28.259245
8121,31.8394,46.591286,29.378134,34.385715,25.499363,29.873766,37.10542,42.134285,28.612299
8122,36.29493,46.008354,28.594358,34.95687,23.954803,29.165651,41.184937,37.529675,32.418118
8123,40.32737,45.963867,23.599743,34.65754,23.382626,27.257015,36.56917,30.514538,37.35524
