Unnamed: 0,Time_Index,NG,None,coal,uranium,Year
7502,7502,5.53,0,5.471562275,0.705536,1970
7503,7503,5.53,0,5.471562275,0.705536,1970
7504,7504,5.53,0,5.471562275,0.705536,1970
7505,7505,5.53,0,5.471562275,0.705536,1970
7506,7506,5.53,0,5.471562275,0.705536,1970
7507,7507,5.53,0,5.471562275,0.705536,1970
7508,7508,5.53,0,5.471562275,0.705536,1970
7509,7509,5.53,0,5.471562275,0.705536,1970
7510,7510,5.53,0,5.471562275,0.705536,1970
7511,7511,5.53,0,5.471562275,0.705536,1970
7512,7512,5.53,0,5.471562275,0.705536,1970
7513,7513,5.078,0,5.115190785,0.705536,1970
7514,7514,5.078,0,5.115190785,0.705536,1970
7515,7515,5.078,0,5.115190785,0.705536,1970
7516,7516,5.078,0,5.115190785,0.705536,1970
7517,7517,5.078,0,5.115190785,0.705536,1970
7518,7518,5.078,0,5.115190785,0.705536,1970
7519,7519,5.078,0,5.115190785,0.705536,1970
7520,7520,5.078,0,5.115190785,0.705536,1970
7521,7521,5.078,0,5.115190785,0.705536,1970
7522,7522,5.078,0,5.115190785,0.705536,1970
7523,7523,5.078,0,5.115190785,0.705536,1970
7524,7524,5.078,0,5.115190785,0.705536,1970
7525,7525,5.078,0,5.115190785,0.705536,1970
7526,7526,5.078,0,5.115190785,0.705536,1970
7527,7527,5.078,0,5.115190785,0.705536,1970
7528,7528,5.078,0,5.115190785,0.705536,1970
7529,7529,5.078,0,5.115190785,0.705536,1970
7530,7530,5.078,0,5.115190785,0.705536,1970
7531,7531,5.078,0,5.115190785,0.705536,1970
7532,7532,5.078,0,5.115190785,0.705536,1970
7533,7533,5.078,0,5.115190785,0.705536,1970
7534,7534,5.078,0,5.115190785,0.705536,1970
7535,7535,5.078,0,5.115190785,0.705536,1970
7536,7536,5.078,0,5.115190785,0.705536,1970
7537,7537,4.564,0,5.111591073,0.705536,1970
7538,7538,4.564,0,5.111591073,0.705536,1970
7539,7539,4.564,0,5.111591073,0.705536,1970
7540,7540,4.564,0,5.111591073,0.705536,1970
7541,7541,4.564,0,5.111591073,0.705536,1970
7542,7542,4.564,0,5.111591073,0.705536,1970
7543,7543,4.564,0,5.111591073,0.705536,1970
7544,7544,4.564,0,5.111591073,0.705536,1970
7545,7545,4.564,0,5.111591073,0.705536,1970
7546,7546,4.564,0,5.111591073,0.705536,1970
7547,7547,4.564,0,5.111591073,0.705536,1970
7548,7548,4.564,0,5.111591073,0.705536,1970
7549,7549,4.564,0,5.111591073,0.705536,1970
7550,7550,4.564,0,5.111591073,0.705536,1970
7551,7551,4.564,0,5.111591073,0.705536,1970
7552,7552,4.564,0,5.111591073,0.705536,1970
7553,7553,4.564,0,5.111591073,0.705536,1970
7554,7554,4.564,0,5.111591073,0.705536,1970
7555,7555,4.564,0,5.111591073,0.705536,1970
7556,7556,4.564,0,5.111591073,0.705536,1970
7557,7557,4.564,0,5.111591073,0.705536,1970
7558,7558,4.564,0,5.111591073,0.705536,1970
7559,7559,4.564,0,5.111591073,0.705536,1970
7560,7560,4.564,0,5.111591073,0.705536,1970
7561,7561,4.81,0,5.003599712,0.705536,1970
7562,7562,4.81,0,5.003599712,0.705536,1970
7563,7563,4.81,0,5.003599712,0.705536,1970
7564,7564,4.81,0,5.003599712,0.705536,1970
7565,7565,4.81,0,5.003599712,0.705536,1970
7566,7566,4.81,0,5.003599712,0.705536,1970
7567,7567,4.81,0,5.003599712,0.705536,1970
7568,7568,4.81,0,5.003599712,0.705536,1970
7569,7569,4.81,0,5.003599712,0.705536,1970
7570,7570,4.81,0,5.003599712,0.705536,1970
7571,7571,4.81,0,5.003599712,0.705536,1970
7572,7572,4.81,0,5.003599712,0.705536,1970
7573,7573,4.81,0,5.003599712,0.705536,1970
7574,7574,4.81,0,5.003599712,0.705536,1970
7575,7575,4.81,0,5.003599712,0.705536,1970
7576,7576,4.81,0,5.003599712,0.705536,1970
7577,7577,4.81,0,5.003599712,0.705536,1970
7578,7578,4.81,0,5.003599712,0.705536,1970
7579,7579,4.81,0,5.003599712,0.705536,1970
7580,7580,4.81,0,5.003599712,0.705536,1970
7581,7581,4.81,0,5.003599712,0.705536,1970
7582,7582,4.81,0,5.003599712,0.705536,1970
7583,7583,4.81,0,5.003599712,0.705536,1970
7584,7584,4.81,0,5.003599712,0.705536,1970
7585,7585,4.81,0,5.003599712,0.705536,1970
