BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
t482,35773.849207936,0.0,-511.69829593600844,0.0,0.0,0.0,0.0,0.0,0.0,-35269.4033
t483,35573.72492000001,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34847.72492
t484,35306.45110288,0.0,-533.5427308800045,0.0,0.0,0.0,0.0,0.0,0.0,-34780.16076
t485,35975.238169330005,0.0,-588.9369873300075,0.0,0.0,0.0,0.0,0.0,0.0,-35393.55357
t486,37221.41673199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37228.66912
t487,40171.23402199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40178.48641
t488,41809.90827199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41817.16066
t489,42017.82057199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42025.07296
t490,41977.38407199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41984.63646
t491,41575.588641839,169.34325016099683,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41752.18428
t492,40954.74231831417,692.9713036858207,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41654.96601
t493,41180.337542,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41187.58993
t494,40901.079492000004,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40908.33188
t495,40422.011162,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40429.26355
t496,40189.99014200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40197.24253
t497,40438.43827200001,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40445.69066
t498,41227.711842,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41234.96423
t499,41516.128592,726.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42249.38098
t500,41492.305308664,194.99484333599685,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41694.55254
t501,40778.212602,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40785.46499
t502,39429.32954199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39436.58193
t503,37475.73559199999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37482.98798
t504,35510.824012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35518.0764
t505,34837.93786199999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-34119.19025
t506,33923.29394199999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-33204.54633
t507,33526.271412,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-32807.5238
t508,33562.14890199999,0.0,-726.0,0.0,0.0,0.0,0.0,0.0,0.0,-32843.40129
t509,33520.608342434774,0.0,-0.06313043478287553,0.0,0.0,0.0,0.0,0.0,0.0,-33527.7976
