Unnamed,NG,Time_Index,coal,None,uranium
624,3.15,624,2.870770338,0,0.705536
625,3.15,625,2.870770338,0,0.705536
626,3.15,626,2.870770338,0,0.705536
627,3.15,627,2.870770338,0,0.705536
628,3.15,628,2.870770338,0,0.705536
629,3.15,629,2.870770338,0,0.705536
630,3.15,630,2.870770338,0,0.705536
631,3.15,631,2.870770338,0,0.705536
632,3.15,632,2.870770338,0,0.705536
633,3.15,633,2.870770338,0,0.705536
634,3.15,634,2.870770338,0,0.705536
635,3.15,635,2.870770338,0,0.705536
636,3.15,636,2.870770338,0,0.705536
637,3.15,637,2.870770338,0,0.705536
638,3.15,638,2.870770338,0,0.705536
639,3.15,639,2.870770338,0,0.705536
640,3.15,640,2.870770338,0,0.705536
641,3.15,641,2.870770338,0,0.705536
642,3.15,642,2.870770338,0,0.705536
643,3.15,643,2.870770338,0,0.705536
644,3.15,644,2.870770338,0,0.705536
645,3.15,645,2.870770338,0,0.705536
646,3.15,646,2.870770338,0,0.705536
647,3.15,647,2.870770338,0,0.705536
648,3.15,648,2.870770338,0,0.705536
649,3.071,649,2.843772498,0,0.705536
650,3.071,650,2.843772498,0,0.705536
651,3.071,651,2.843772498,0,0.705536
652,3.071,652,2.843772498,0,0.705536
653,3.071,653,2.843772498,0,0.705536
654,3.071,654,2.843772498,0,0.705536
655,3.071,655,2.843772498,0,0.705536
656,3.071,656,2.843772498,0,0.705536
